#Final resampeld spectrum with mask used for the fit
#
#Milky Way reddening already corrected
#
#Four columns
#1. lambda   2. flux   3. error   4. mask
#
   1563.2000  1.333435e+00  8.298332e-02                     1
   1563.6000  1.260396e+00  7.255125e-02                     1
   1564.0000  1.441865e+00  7.535901e-02                     1
   1564.4000  1.398974e+00  7.410978e-02                     1
   1564.8000  1.165030e+00  6.880127e-02                     1
   1565.2000  1.433860e+00  8.330174e-02                     1
   1565.6000  1.510534e+00  8.561185e-02                     1
   1566.0000  1.438227e+00  7.566764e-02                     1
   1566.4000  1.286365e+00  7.263537e-02                     1
   1566.8000  1.182418e+00  7.029129e-02                     1
   1567.2000  1.157561e+00  6.950211e-02                     1
   1567.6000  1.268607e+00  7.215991e-02                     1
   1568.0000  1.128226e+00  6.900876e-02                     1
   1568.4000  1.352713e+00  7.430847e-02                     1
   1568.8000  1.117025e+00  6.892587e-02                     1
   1569.2000  1.133046e+00  7.710132e-02                     1
   1569.6000  1.209426e+00  8.191233e-02                     1
   1570.0000  1.322466e+00  8.315968e-02                     1
   1570.4000  1.312731e+00  7.446839e-02                     1
   1570.8000  1.347076e+00  7.441461e-02                     1
   1571.2000  8.814874e-01  6.280352e-02                     1
   1571.6000  1.246204e+00  8.610418e-02                     1
   1572.0000  1.154297e+00  8.347453e-02                     0
   1572.4000  1.117148e+00  8.309588e-02                     0
   1572.8000  1.269476e+00  8.708106e-02                     0
   1573.2000  1.151079e+00  9.227230e-02                     0
   1573.6000  1.272222e+00  1.043262e-01                     0
   1574.0000  1.498052e+00  9.331914e-02                     0
   1574.4000  1.283564e+00  8.820155e-02                     0
   1574.8000  1.180361e+00  8.851796e-02                     0
   1575.2000  1.436633e+00  1.186028e-01                     0
   1575.6000  1.300721e+00  1.500673e-01                     0
   1576.0000  1.343213e+00  1.356786e-01                     0
   1576.4000  1.614431e+00  1.248272e-01                     0
   1576.8000  1.359442e+00  1.172031e-01                     0
   1577.2000  1.082441e+00  1.564958e-01                     0
   1577.6000  1.462549e+00  1.928535e-01                     0
   1578.0000  1.323286e+00  1.876874e-01                     0
   1578.4000  1.347208e+00  1.900102e-01                     0
   1578.8000  1.147942e+00  1.827894e-01                     0
   1579.2000  1.223666e+00  1.862240e-01                     0
   1579.6000  1.358213e+00  3.773814e-01                     0
   1580.0000  1.255260e+00  3.059137e-01                     0
   1580.4000  1.472221e+00  1.972988e-01                     0
   1580.8000  1.339475e+00  1.911859e-01                     0
   1581.2000  7.803908e-01  1.671736e-01                     0
   1581.6000  0.000000e+00  1.286501e-01                     0
   1582.0000  0.000000e+00  1.294025e-01                     0
   1582.4000  0.000000e+00  1.304106e-01                     0
   1582.8000  0.000000e+00  1.318890e-01                     0
   1583.2000  0.000000e+00  1.328881e-01                     0
   1583.6000  0.000000e+00  1.336629e-01                     0
   1584.0000  0.000000e+00  1.351803e-01                     0
   1584.4000  0.000000e+00  1.364339e-01                     0
   1584.8000  0.000000e+00  1.372037e-01                     0
   1585.2000  0.000000e+00  1.384717e-01                     0
   1585.6000  0.000000e+00  1.400254e-01                     0
   1586.0000  0.000000e+00  1.410692e-01                     0
   1586.4000  0.000000e+00  1.420944e-01                     0
   1586.8000  0.000000e+00  1.439143e-01                     0
   1587.2000  0.000000e+00  1.452295e-01                     0
   1587.6000  0.000000e+00  1.460300e-01                     0
   1588.0000  0.000000e+00  1.476243e-01                     0
   1588.4000  0.000000e+00  1.492329e-01                     0
   1588.8000  0.000000e+00  1.503112e-01                     0
   1589.2000  0.000000e+00  1.516528e-01                     0
   1589.6000  0.000000e+00  1.535856e-01                     0
   1590.0000  0.000000e+00  1.549832e-01                     0
   1590.4000  0.000000e+00  1.560629e-01                     0
   1590.8000  0.000000e+00  1.580079e-01                     0
   1591.2000  0.000000e+00  1.596984e-01                     0
   1591.6000  0.000000e+00  1.608428e-01                     0
   1592.0000  7.029033e-01  2.021529e-01                     0
   1592.4000  1.158602e+00  2.258068e-01                     0
   1592.8000  1.897550e+00  2.584054e-01                     0
   1593.2000  1.153395e+00  2.288024e-01                     0
   1593.6000  9.502481e-01  2.210788e-01                     0
   1594.0000  1.438668e+00  2.432085e-01                     0
   1594.4000  1.702290e+00  2.534099e-01                     0
   1594.8000  1.329409e+00  2.379495e-01                     0
   1595.2000  1.938261e+00  3.669635e-01                     0
   1595.6000  1.615124e+00  2.701657e-01                     0
   1596.0000  1.655926e+00  1.568410e-01                     0
   1596.4000  1.365287e+00  1.485638e-01                     0
   1596.8000  1.378713e+00  1.497762e-01                     0
   1597.2000  1.451809e+00  1.519688e-01                     1
   1597.6000  1.601097e+00  1.539109e-01                     1
   1598.0000  1.371198e+00  1.162905e-01                     1
   1598.4000  1.405175e+00  1.176853e-01                     1
   1598.8000  1.871223e+00  1.426756e-01                     1
   1599.2000  1.104016e+00  1.188924e-01                     1
   1599.6000  1.256996e+00  1.210530e-01                     1
   1600.0000  1.343170e+00  1.170551e-01                     1
   1600.4000  1.179996e+00  1.118976e-01                     1
   1600.8000  1.304821e+00  1.165169e-01                     1
   1601.2000  1.493166e+00  1.348013e-01                     1
   1601.6000  1.236974e+00  1.277743e-01                     1
   1602.0000  1.277104e+00  1.101730e-01                     0
   1602.4000  1.206602e+00  9.595069e-02                     0
   1602.8000  9.560422e-01  9.216788e-02                     0
   1603.2000  1.142799e+00  9.784324e-02                     0
   1603.6000  1.114235e+00  9.449742e-02                     0
   1604.0000  1.244550e+00  9.840691e-02                     0
   1604.4000  1.447956e+00  1.038997e-01                     0
   1604.8000  1.514690e+00  1.061713e-01                     0
   1605.2000  1.407338e+00  1.383724e-01                     0
   1605.6000  1.298004e+00  1.144320e-01                     0
   1606.0000  1.370444e+00  1.027517e-01                     0
   1606.4000  1.184312e+00  9.753666e-02                     0
   1606.8000  1.581456e+00  1.081189e-01                     0
   1607.2000  1.514239e+00  1.106844e-01                     0
   1607.6000  1.808579e+00  1.326206e-01                     0
   1608.0000  1.344759e+00  1.105261e-01                     0
   1608.4000  8.576107e-01  8.909247e-02                     0
   1608.8000  1.097352e+00  9.730685e-02                     0
   1609.2000  9.847030e-01  1.012190e-01                     0
   1609.6000  1.195204e+00  9.977516e-02                     0
   1610.0000  1.016750e+00  9.382756e-02                     0
   1610.4000  1.299218e+00  1.022205e-01                     1
   1610.8000  1.337444e+00  1.028875e-01                     1
   1611.2000  1.079526e+00  1.005387e-01                     1
   1611.6000  1.380893e+00  1.232931e-01                     1
   1612.0000  1.332094e+00  1.299028e-01                     1
   1612.4000  1.440085e+00  1.165584e-01                     1
   1612.8000  1.240537e+00  1.020756e-01                     1
   1613.2000  1.345756e+00  1.053232e-01                     1
   1613.6000  1.288580e+00  1.036990e-01                     1
   1614.0000  1.122052e+00  1.075520e-01                     1
   1614.4000  1.208113e+00  1.026987e-01                     0
   1614.8000  1.335023e+00  1.067977e-01                     0
   1615.2000  1.273785e+00  1.084561e-01                     0
   1615.6000  1.322601e+00  1.199407e-01                     0
   1616.0000  1.003731e+00  1.006565e-01                     0
   1616.4000  8.077162e-01  8.970755e-02                     0
   1616.8000  1.030327e+00  9.799052e-02                     0
   1617.2000  1.209342e+00  1.044351e-01                     0
   1617.6000  1.281147e+00  1.243455e-01                     1
   1618.0000  1.329905e+00  1.207435e-01                     1
   1618.4000  1.375064e+00  1.092624e-01                     1
   1618.8000  1.078047e+00  1.000715e-01                     1
   1619.2000  1.090456e+00  1.008777e-01                     0
   1619.6000  9.053600e-01  9.993046e-02                     0
   1620.0000  6.742929e-01  9.137045e-02                     0
   1620.4000  1.141106e+00  1.043210e-01                     0
   1620.8000  1.152567e+00  1.047163e-01                     0
   1621.2000  1.505970e+00  1.147489e-01                     1
   1621.6000  1.423774e+00  1.236437e-01                     1
   1622.0000  1.226969e+00  1.274743e-01                     1
   1622.4000  1.407784e+00  1.301952e-01                     1
   1622.8000  1.351557e+00  1.161617e-01                     1
   1623.2000  1.250175e+00  1.079025e-01                     1
   1623.6000  1.447565e+00  1.198842e-01                     1
   1624.0000  1.897235e+00  1.305708e-01                     1
   1624.4000  1.675140e+00  1.212939e-01                     1
   1624.8000  1.457864e+00  1.158945e-01                     1
   1625.2000  1.256785e+00  1.108790e-01                     1
   1625.6000  1.238134e+00  1.202668e-01                     1
   1626.0000  1.498597e+00  1.311073e-01                     1
   1626.4000  1.371986e+00  1.163737e-01                     1
   1626.8000  1.727762e+00  1.240795e-01                     1
   1627.2000  1.251364e+00  1.101737e-01                     1
   1627.6000  1.592279e+00  1.224758e-01                     1
   1628.0000  1.383118e+00  1.311408e-01                     1
   1628.4000  1.228406e+00  1.228071e-01                     1
   1628.8000  1.277308e+00  1.130411e-01                     1
   1629.2000  1.139219e+00  1.091682e-01                     1
   1629.6000  1.237457e+00  1.120243e-01                     1
   1630.0000  1.283640e+00  1.125080e-01                     1
   1630.4000  1.133494e+00  1.082228e-01                     1
   1630.8000  1.261998e+00  1.133359e-01                     1
   1631.2000  1.348925e+00  1.158089e-01                     1
   1631.6000  1.207467e+00  1.142003e-01                     1
   1632.0000  1.444468e+00  1.352337e-01                     1
   1632.4000  1.879403e+00  1.630070e-01                     1
   1632.8000  1.468625e+00  1.326777e-01                     1
   1633.2000  1.484931e+00  1.204011e-01                     1
   1633.6000  1.677829e+00  1.264872e-01                     1
   1634.0000  1.209826e+00  1.122469e-01                     1
   1634.4000  1.187087e+00  1.119799e-01                     1
   1634.8000  1.209306e+00  1.136236e-01                     1
   1635.2000  1.476939e+00  1.222650e-01                     1
   1635.6000  1.351302e+00  1.184601e-01                     1
   1636.0000  1.580239e+00  1.419696e-01                     1
   1636.4000  1.258049e+00  1.282434e-01                     1
   1636.8000  1.188908e+00  1.136698e-01                     1
   1637.2000  1.523289e+00  1.245630e-01                     1
   1637.6000  1.184269e+00  1.136099e-01                     1
   1638.0000  1.365816e+00  1.246791e-01                     1
   1638.4000  1.245808e+00  1.315666e-01                     1
   1638.8000  1.653043e+00  1.326725e-01                     1
   1639.2000  1.228810e+00  1.157502e-01                     1
   1639.6000  1.508285e+00  1.250130e-01                     1
   1640.0000  1.241140e+00  1.171507e-01                     1
   1640.4000  1.062498e+00  1.107981e-01                     1
   1640.8000  1.193901e+00  1.155061e-01                     1
   1641.2000  1.284876e+00  1.204066e-01                     1
   1641.6000  1.364565e+00  1.234495e-01                     1
   1642.0000  1.617292e+00  1.376912e-01                     1
   1642.4000  1.048828e+00  1.347207e-01                     1
   1642.8000  1.281064e+00  1.440273e-01                     1
   1643.2000  1.517884e+00  1.352495e-01                     1
   1643.6000  1.381262e+00  1.231001e-01                     1
   1644.0000  1.394272e+00  1.241219e-01                     1
   1644.4000  1.332295e+00  1.219956e-01                     1
   1644.8000  1.488271e+00  1.268455e-01                     1
   1645.2000  1.601202e+00  1.301047e-01                     1
   1645.6000  1.359219e+00  1.227924e-01                     1
   1646.0000  1.286021e+00  1.245462e-01                     1
   1646.4000  1.617810e+00  1.499184e-01                     0
   1646.8000  1.436819e+00  1.305116e-01                     0
   1647.2000  1.538518e+00  1.300833e-01                     0
   1647.6000  1.374702e+00  1.252474e-01                     0
   1648.0000  1.017494e+00  1.128380e-01                     0
   1648.4000  1.025786e+00  1.275015e-01                     0
   1648.8000  1.181600e+00  1.325113e-01                     0
   1649.2000  1.380437e+00  1.260634e-01                     0
   1649.6000  1.508177e+00  1.308266e-01                     0
   1650.0000  1.653802e+00  1.351113e-01                     0
   1650.4000  1.549921e+00  1.317552e-01                     0
   1650.8000  1.494954e+00  1.305779e-01                     0
   1651.2000  1.679046e+00  1.378929e-01                     0
   1651.6000  1.417135e+00  1.289937e-01                     0
   1652.0000  1.478354e+00  1.309707e-01                     1
   1652.4000  1.526245e+00  1.495217e-01                     1
   1652.8000  1.490267e+00  1.616437e-01                     1
   1653.2000  1.302889e+00  1.435750e-01                     1
   1653.6000  1.427832e+00  1.326606e-01                     1
   1654.0000  1.493639e+00  1.312522e-01                     1
   1654.4000  1.720960e+00  1.385484e-01                     1
   1654.8000  1.604342e+00  1.358141e-01                     1
   1655.2000  1.704834e+00  1.393191e-01                     1
   1655.6000  1.209706e+00  1.219130e-01                     1
   1656.0000  1.553080e+00  1.331054e-01                     1
   1656.4000  1.483345e+00  1.460144e-01                     1
   1656.8000  1.777426e+00  1.623922e-01                     1
   1657.2000  1.548322e+00  1.379838e-01                     1
   1657.6000  1.564767e+00  1.359808e-01                     1
   1658.0000  1.459663e+00  1.327034e-01                     1
   1658.4000  1.738802e+00  1.430347e-01                     1
   1658.8000  1.280447e+00  1.454315e-01                     1
   1659.2000  1.530793e+00  1.500408e-01                     1
   1659.6000  1.259462e+00  1.263221e-01                     1
   1660.0000  1.721866e+00  1.407323e-01                     1
   1660.4000  1.272093e+00  1.268196e-01                     1
   1660.8000  1.619853e+00  1.380039e-01                     1
   1661.2000  1.344736e+00  1.288802e-01                     1
   1661.6000  1.041743e+00  1.187181e-01                     1
   1662.0000  1.406102e+00  1.319316e-01                     1
   1662.4000  1.327520e+00  1.308401e-01                     1
   1662.8000  1.815759e+00  1.647365e-01                     1
   1663.2000  1.780386e+00  1.816890e-01                     1
   1663.6000  1.354267e+00  1.464431e-01                     1
   1664.0000  1.478442e+00  1.339115e-01                     1
   1664.4000  1.381183e+00  1.308580e-01                     1
   1664.8000  1.367288e+00  1.308281e-01                     1
   1665.2000  1.011698e+00  1.183929e-01                     1
   1665.6000  1.060276e+00  1.206129e-01                     1
   1666.0000  1.257821e+00  1.284087e-01                     1
   1666.4000  1.544655e+00  1.388360e-01                     1
   1666.8000  1.071913e+00  1.401202e-01                     1
   1667.2000  1.404330e+00  1.477736e-01                     1
   1667.6000  1.431881e+00  1.356734e-01                     1
   1668.0000  1.202180e+00  1.269140e-01                     1
   1668.4000  1.206189e+00  1.266375e-01                     1
   1668.8000  1.483789e+00  1.477309e-01                     0
   1669.2000  1.228008e+00  1.466626e-01                     0
   1669.6000  1.552974e+00  1.430195e-01                     0
   1670.0000  1.082187e+00  1.231727e-01                     0
   1670.4000  1.087742e+00  1.236912e-01                     0
   1670.8000  4.413876e-01  9.688698e-02                     0
   1671.2000  8.997299e-01  1.170191e-01                     0
   1671.6000  1.208959e+00  1.288215e-01                     0
   1672.0000  1.534448e+00  1.398751e-01                     0
   1672.4000  1.105665e+00  1.251405e-01                     0
   1672.8000  1.270786e+00  1.437724e-01                     0
   1673.2000  1.431510e+00  1.727696e-01                     0
   1673.6000  1.633408e+00  1.716514e-01                     0
   1674.0000  1.570227e+00  1.435612e-01                     0
   1674.4000  1.654728e+00  1.451698e-01                     0
   1674.8000  1.520719e+00  1.407761e-01                     0
   1675.2000  1.621873e+00  1.445707e-01                     0
   1675.6000  1.466720e+00  1.395054e-01                     0
   1676.0000  1.270198e+00  1.337977e-01                     0
   1676.4000  1.356133e+00  1.358987e-01                     0
   1676.8000  1.623808e+00  1.582746e-01                     0
   1677.2000  1.477219e+00  1.606377e-01                     0
   1677.6000  1.316226e+00  1.350521e-01                     0
   1678.0000  9.605067e-01  1.215648e-01                     0
   1678.4000  7.889235e-01  1.150300e-01                     0
   1678.8000  3.227392e-01  9.561127e-02                     0
   1679.2000  3.302896e-01  1.105917e-01                     0
   1679.6000  1.171367e+00  1.425877e-01                     0
   1680.0000  1.511171e+00  1.417492e-01                     0
   1680.4000  1.462803e+00  1.401503e-01                     0
   1680.8000  1.424659e+00  1.402772e-01                     1
   1681.2000  1.279436e+00  1.355419e-01                     1
   1681.6000  1.091908e+00  1.282127e-01                     1
   1682.0000  1.263663e+00  1.344632e-01                     1
   1682.4000  1.429133e+00  1.409278e-01                     1
   1682.8000  1.555996e+00  1.480521e-01                     1
   1683.2000  1.640967e+00  1.668856e-01                     1
   1683.6000  1.524990e+00  1.748158e-01                     1
   1684.0000  1.207345e+00  1.468883e-01                     1
   1684.4000  1.492212e+00  1.427464e-01                     1
   1684.8000  1.185835e+00  1.328400e-01                     1
   1685.2000  1.326224e+00  1.387154e-01                     1
   1685.6000  1.537276e+00  1.452913e-01                     1
   1686.0000  1.512435e+00  1.449965e-01                     1
   1686.4000  1.655878e+00  1.499540e-01                     1
   1686.8000  1.771153e+00  1.545918e-01                     1
   1687.2000  1.532485e+00  1.661872e-01                     1
   1687.6000  1.590933e+00  1.649359e-01                     1
   1688.0000  1.767301e+00  1.545842e-01                     1
   1688.4000  1.736912e+00  1.522694e-01                     1
   1688.8000  1.742120e+00  1.526830e-01                     1
   1689.2000  1.633908e+00  1.576434e-01                     1
   1689.6000  1.435703e+00  1.650467e-01                     1
   1690.0000  1.419539e+00  1.479994e-01                     1
   1690.4000  1.668754e+00  1.528551e-01                     1
   1690.8000  1.243817e+00  1.386748e-01                     1
   1691.2000  1.340899e+00  1.409207e-01                     1
   1691.6000  1.541804e+00  1.490007e-01                     1
   1692.0000  1.450136e+00  1.454767e-01                     1
   1692.4000  1.572835e+00  1.499878e-01                     1
   1692.8000  1.500308e+00  1.477502e-01                     1
   1693.2000  1.847649e+00  1.695294e-01                     1
   1693.6000  1.469484e+00  1.788420e-01                     1
   1694.0000  1.603006e+00  1.801068e-01                     1
   1694.4000  1.480069e+00  1.493080e-01                     1
   1694.8000  1.474653e+00  1.476587e-01                     1
   1695.2000  1.467006e+00  1.467945e-01                     1
   1695.6000  1.447904e+00  1.460449e-01                     1
   1696.0000  1.314437e+00  1.422558e-01                     1
   1696.4000  1.428707e+00  1.470290e-01                     1
   1696.8000  1.323773e+00  1.422147e-01                     1
   1697.2000  1.437347e+00  1.567891e-01                     1
   1697.6000  1.475997e+00  1.710253e-01                     1
   1698.0000  1.546104e+00  1.507524e-01                     1
   1698.4000  1.566497e+00  1.510952e-01                     1
   1698.8000  1.482468e+00  1.492823e-01                     1
   1699.2000  1.346023e+00  1.446947e-01                     1
   1699.6000  1.692122e+00  1.787452e-01                     1
   1700.0000  1.383699e+00  1.629803e-01                     1
   1700.4000  1.222585e+00  1.409821e-01                     1
   1700.8000  1.287178e+00  1.442272e-01                     1
   1701.2000  1.150697e+00  1.396611e-01                     1
   1701.6000  1.461594e+00  1.505467e-01                     1
   1702.0000  1.414718e+00  1.480117e-01                     1
   1702.4000  1.395073e+00  1.476567e-01                     1
   1702.8000  1.392895e+00  1.486159e-01                     1
   1703.2000  1.138367e+00  1.393432e-01                     1
   1703.6000  1.088920e+00  1.566986e-01                     1
   1704.0000  1.041355e+00  1.662044e-01                     1
   1704.4000  1.018179e+00  1.551291e-01                     1
   1704.8000  1.395297e+00  1.501887e-01                     1
   1705.2000  1.498036e+00  1.543161e-01                     1
   1705.6000  1.626420e+00  1.594050e-01                     1
   1706.0000  1.697619e+00  1.611462e-01                     1
   1706.4000  1.098221e+00  1.392330e-01                     1
   1706.8000  1.357243e+00  1.492521e-01                     1
   1707.2000  1.263102e+00  1.468863e-01                     1
   1707.6000  1.631300e+00  1.797313e-01                     1
   1708.0000  1.421976e+00  1.690264e-01                     1
   1708.4000  1.442045e+00  1.526265e-01                     1
   1708.8000  1.442625e+00  1.533769e-01                     1
   1709.2000  1.100656e+00  1.404359e-01                     1
   1709.6000  1.182721e+00  1.489117e-01                     1
   1710.0000  1.176322e+00  1.666308e-01                     1
   1710.4000  1.020574e+00  1.448851e-01                     1
   1710.8000  9.658031e-01  1.547267e-01                     1
   1711.2000  1.318318e+00  1.512987e-01                     1
   1711.6000  1.158073e+00  1.437886e-01                     1
   1712.0000  1.312544e+00  1.496147e-01                     1
   1712.4000  1.044672e+00  1.397073e-01                     1
   1712.8000  1.042024e+00  1.392726e-01                     1
   1713.2000  1.263111e+00  1.479753e-01                     1
   1713.6000  1.279650e+00  1.560840e-01                     1
   1714.0000  1.271769e+00  1.810267e-01                     1
   1714.4000  1.392333e+00  2.099838e-01                     1
   1714.8000  1.385878e+00  1.620552e-01                     1
   1715.2000  1.519085e+00  1.592022e-01                     1
   1715.6000  1.034288e+00  1.409505e-01                     1
   1716.0000  1.132411e+00  1.451013e-01                     1
   1716.4000  1.155975e+00  1.528745e-01                     1
   1716.8000  1.247840e+00  1.557336e-01                     1
   1717.2000  1.148937e+00  1.445506e-01                     1
   1717.6000  1.560548e+00  1.692345e-01                     1
   1718.0000  1.406054e+00  1.774182e-01                     1
   1718.4000  9.914738e-01  1.460312e-01                     1
   1718.8000  9.746852e-01  1.383391e-01                     1
   1719.2000  1.376399e+00  1.550580e-01                     1
   1719.6000  1.313339e+00  1.521967e-01                     1
   1720.0000  1.566823e+00  1.800945e-01                     1
   1720.4000  1.381581e+00  1.836791e-01                     1
   1720.8000  1.453995e+00  1.672131e-01                     1
   1721.2000  1.207921e+00  1.485442e-01                     1
   1721.6000  1.090697e+00  1.439428e-01                     1
   1722.0000  1.809510e+00  1.700954e-01                     1
   1722.4000  1.098848e+00  1.439257e-01                     1
   1722.8000  1.380939e+00  1.546274e-01                     1
   1723.2000  1.427248e+00  1.574552e-01                     1
   1723.6000  1.163292e+00  1.476090e-01                     1
   1724.0000  9.492760e-01  1.547490e-01                     1
   1724.4000  1.345679e+00  1.924253e-01                     1
   1724.8000  1.115733e+00  1.655924e-01                     1
   1725.2000  1.222524e+00  1.482835e-01                     1
   1725.6000  1.470904e+00  1.578399e-01                     1
   1726.0000  1.270960e+00  1.508347e-01                     1
   1726.4000  1.228283e+00  1.498645e-01                     1
   1726.8000  1.193623e+00  1.484116e-01                     1
   1727.2000  8.707905e-01  1.356969e-01                     1
   1727.6000  1.180909e+00  1.485804e-01                     1
   1728.0000  1.095389e+00  1.625502e-01                     1
   1728.4000  1.066164e+00  1.670607e-01                     1
   1728.8000  1.031370e+00  1.429888e-01                     1
   1729.2000  1.133865e+00  1.460744e-01                     1
   1729.6000  1.026018e+00  1.409441e-01                     1
   1730.0000  9.073807e-01  1.397094e-01                     1
   1730.4000  1.110850e+00  1.671257e-01                     1
   1730.8000  1.033005e+00  1.510878e-01                     1
   1731.2000  1.230588e+00  1.479676e-01                     1
   1731.6000  9.253790e-01  1.358812e-01                     1
   1732.0000  9.652068e-01  1.376382e-01                     1
   1732.4000  1.222533e+00  1.479941e-01                     1
   1732.8000  1.151192e+00  1.458540e-01                     1
   1733.2000  1.100228e+00  1.413910e-01                     1
   1733.6000  1.186412e+00  1.451513e-01                     1
   1734.0000  1.088330e+00  1.496539e-01                     1
   1734.4000  1.456934e+00  1.960330e-01                     1
   1734.8000  1.217268e+00  1.825446e-01                     1
   1735.2000  1.203729e+00  1.564362e-01                     1
   1735.6000  1.554683e+00  1.583912e-01                     1
   1736.0000  1.428300e+00  1.537001e-01                     1
   1736.4000  1.543196e+00  1.568146e-01                     1
   1736.8000  1.267433e+00  1.459129e-01                     1
   1737.2000  1.392106e+00  1.504174e-01                     1
   1737.6000  1.127128e+00  1.399044e-01                     1
   1738.0000  1.259457e+00  1.560319e-01                     1
   1738.4000  1.544059e+00  1.751884e-01                     1
   1738.8000  1.507814e+00  1.610817e-01                     1
   1739.2000  1.353271e+00  1.477700e-01                     1
   1739.6000  1.297048e+00  1.453411e-01                     1
   1740.0000  1.183134e+00  1.397045e-01                     1
   1740.4000  1.198675e+00  1.585208e-01                     1
   1740.8000  1.490890e+00  1.695832e-01                     1
   1741.2000  1.431615e+00  1.486748e-01                     1
   1741.6000  1.294076e+00  1.427277e-01                     1
   1742.0000  1.354428e+00  1.434267e-01                     1
   1742.4000  1.536217e+00  1.496196e-01                     1
   1742.8000  1.144178e+00  1.341715e-01                     1
   1743.2000  1.408403e+00  1.426984e-01                     1
   1743.6000  1.670244e+00  1.517169e-01                     1
   1744.0000  1.362157e+00  1.415017e-01                     1
   1744.4000  1.416189e+00  1.776743e-01                     1
   1744.8000  1.211725e+00  1.754731e-01                     1
   1745.2000  1.266052e+00  1.556380e-01                     1
   1745.6000  1.480637e+00  1.422571e-01                     1
   1746.0000  1.277854e+00  1.349090e-01                     1
   1746.4000  1.280451e+00  1.346449e-01                     1
   1746.8000  1.427049e+00  1.388819e-01                     1
   1747.2000  1.019422e+00  1.238354e-01                     1
   1747.6000  8.753543e-01  1.190268e-01                     1
   1748.0000  1.510182e+00  1.495691e-01                     1
   1748.4000  1.189222e+00  1.453339e-01                     1
   1748.8000  1.141496e+00  1.429933e-01                     1
   1749.2000  1.018166e+00  1.216808e-01                     1
   1749.6000  1.353937e+00  1.321979e-01                     1
   1750.0000  1.108883e+00  1.239343e-01                     0
   1750.4000  1.082100e+00  1.388716e-01                     0
   1750.8000  1.592400e+00  1.607642e-01                     0
   1751.2000  1.112884e+00  1.301027e-01                     0
   1751.6000  1.143366e+00  1.221950e-01                     0
   1752.0000  1.375959e+00  1.281179e-01                     0
   1752.4000  1.276645e+00  1.243151e-01                     0
   1752.8000  1.588756e+00  1.339079e-01                     0
   1753.2000  1.677751e+00  1.358115e-01                     0
   1753.6000  1.210593e+00  1.214239e-01                     0
   1754.0000  1.371775e+00  1.243211e-01                     0
   1754.4000  1.153876e+00  1.304900e-01                     0
   1754.8000  1.108621e+00  1.343698e-01                     0
   1755.2000  1.223734e+00  1.525570e-01                     0
   1755.6000  1.369165e+00  1.297006e-01                     0
   1756.0000  1.218037e+00  1.149672e-01                     0
   1756.4000  1.180995e+00  1.126386e-01                     0
   1756.8000  1.196719e+00  1.263914e-01                     0
   1757.2000  1.037139e+00  1.247471e-01                     0
   1757.6000  1.038183e+00  1.078028e-01                     0
   1758.0000  9.684120e-01  1.051832e-01                     0
   1758.4000  1.578747e+00  1.222295e-01                     0
   1758.8000  1.399292e+00  1.322307e-01                     0
   1759.2000  1.285568e+00  1.186476e-01                     0
   1759.6000  1.256445e+00  1.095277e-01                     0
   1760.0000  1.246383e+00  1.082264e-01                     0
   1760.4000  1.228521e+00  1.166509e-01                     0
   1760.8000  1.091487e+00  1.231687e-01                     0
   1761.2000  1.490098e+00  1.283800e-01                     0
   1761.6000  1.193998e+00  1.068040e-01                     0
   1762.0000  1.235642e+00  1.254831e-01                     0
   1762.4000  1.405205e+00  1.345306e-01                     0
   1762.8000  1.483385e+00  1.574570e-01                     0
   1763.2000  1.182363e+00  1.277176e-01                     0
   1763.6000  1.867486e+00  1.369923e-01                     0
   1764.0000  1.702215e+00  1.321802e-01                     0
   1764.4000  1.208144e+00  1.192827e-01                     0
   1764.8000  1.286027e+00  1.328751e-01                     0
   1765.2000  1.323665e+00  1.623342e-01                     0
   1765.6000  1.927297e+00  1.752783e-01                     0
   1766.0000  1.458755e+00  1.598578e-01                     0
   1766.4000  1.318389e+00  1.666089e-01                     0
   1766.8000  1.422855e+00  2.100939e-01                     0
   1767.2000  1.410767e+00  1.828664e-01                     0
   1767.6000  1.403836e+00  2.384019e-01                     0
